ReferenceID,Historic_Name,Duplicate?,Other_Name_s_,Other ID,Code Count,MATCH,NHRP GIS,NHRP 07_2024,NHL DB 07_2024,Primary Form,Form Year,Form Preparer,period metadata scrape,date metadata scrape,period text scrape,date text scrape,Periods_of_Significance,IGL Eras DRAFT,"Significant Years - Form, Date Ranges","Significant Years - Form, Specific",Significant Years - Metadata,bc,non standard period,Web PDF,OneDrive PDF,OneDrive PDF,Asset Link,Multiple_Name,Notes,NHRP_Listing_Date,NHL_Date,NHL_Year,Federal_Agency,National_Park,City,County,State,NHL Office,Address,Restricted,Significant_Person,Architect,Request_Type,Status,Secondary_Code,Areas_of_Significance_Metadata,Areas_of_Signifance_Nomination_Forms,Acknowledged,Multiculturalism,Erasure,Valorization,Colonization,Nation_Building,Settler_Colonization,Slavery,State_Formation,Racial_Capitalism,LAT,LON
89002054,ADVENTURE (schooner),,226070,,3,,89002054,89002054,89002054,NHL Nomination,1986,Kevin J. Foster,1925-1949;1950-1974,1926,,,1925-1949;1950-1974,,1926-1950,1926,1926,,,https://npgallery.nps.gov/NRHP/GetAsset/2e98a3bb-6125-4b43-b749-0163e881a8d0,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/89002054_ADVENTURE (schooner).pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/89002054_ADVENTURE (schooner).pdf,https://npgallery.nps.gov/NRHP/AssetDetail/2e98a3bb-6125-4b43-b749-0163e881a8d0,,,12/11/1989,4/19/1994,1994,,,Gloucester,Essex,MA,New England,"State Fish Pier, Gloucester Inner Harbor",0,,"McManus,Thomas F.; James,John F. &amp; Sons Shipyard",Single,Listed,NATIONAL HISTORIC LANDMARK; DATE RECEIVED/PENDING NOMINATION,ENGINEERING;INDUSTRY;MARITIME HISTORY;ARCHITECTURE,ARCHITECTURE; MARITIME HISTORY,0,0,1,0,0,0,1,0,0,1,42.614501,-70.651976
89001067,ADVENTURESS,,Schooner ADVENTURESS,,2,,89001067,89001067,89001067,NRHP Nomination,1986,James P. Delgado,1900-1924,1914,,,1900-1924,,1914-1950,1914,1914,,,https://npgallery.nps.gov/NRHP/GetAsset/a7bd5bdb-6f89-4413-8cec-8fe57ed237a5,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/89001067_ADVENTURESS.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/89001067_ADVENTURESS.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=a7bd5bdb-6f89-4413-8cec-8fe57ed237a5,,,4/11/1989,4/11/1989,1989,,,Seattle,King,WA,Pacific Northwest,Lake Union Drydock,0,,"Crowninshield,Bowdoin B.; Rice Bros.",Single,Listed,NATIONAL HISTORIC LANDMARK,ARCHITECTURE;MARITIME HISTORY,ETHNIC HERITAGE-BLACK; AFRICAN AMERICAN/BLACK ARCHEOLOGY; HISTORIC - NON-ABORIGINAL,0,0,1,0,0,0,1,0,0,0,47.6347802,-122.32876
93001597,African Burial Ground,,Negro Burying Place and Negros Burying Ground;African Burial,,4,,93001597,93001597,93001597,NHL Nomination,Multiple,Jean Howson,1750-1799;1700-1749,1712;1795,,,1750-1799;1700-1749,,,,1712;1795,,,https://npgallery.nps.gov/NRHP/GetAsset/bd7edd66-f641-4d5f-b0ac-e92077fef27f,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/93001597_African Burial Ground.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/93001597_African Burial Ground.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=bd7edd66-f641-4d5f-b0ac-e92077fef27f,,,4/19/1993,4/19/1993,1993,GENERAL SERVICES ADMINISTRATION,,New York,New York,NY,Midatlantic,Vicinity of Broadway and Reade St.,0,,,Single,Listed,NATIONAL HISTORIC LANDMARK,HISTORIC - NON-ABORIGINAL;BLACK,SOCIAL HISTORY,1,0,0,0,0,0,1,1,0,1,40.7137735,-73.993431
71000087,African Meetinghouse,,First African Baptist Church;African Baptist Church Society;,,3,,71000087,71000087,71000087,NRHP Nomination,1972,,1900-1924;1875-1899;1850-1874;1800-1824;1825-1849,1806;1900,,,1900-1924;1875-1899;1850-1874;1800-1824;1825-1849,,,1673;1697;1712;1795;1991,1806;1900,,,https://npgallery.nps.gov/NRHP/GetAsset/9cee824a-2435-4a2b-a6ce-c6b8aca1d4c4,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71000087_African Meetinghouse.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/71000087_African Meetinghouse.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/9cee824a-2435-4a2b-a6ce-c6b8aca1d4c4,,,10/7/1971,5/30/1974,1974,NATIONAL PARK SERVICE,Boston African American National Historic Site,Boston,Suffolk,MA,New England,8 Smith St.,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,BLACK;ARCHITECTURE;RELIGION;SOCIAL HISTORY,ARCHITECTURE; ART,1,0,0,0,0,0,1,1,0,0,42.3598177,-71.065467
77000149,Ahwahnee Hotel,,,,3,,77000149,77000149,77000149,NRHP Nomination,1982,Laura Soulliere Harrison,1925-1949,1925;1927,,,1925-1949,,1925-present,,1925;1927,,,https://npgallery.nps.gov/NRHP/GetAsset/3da7bfe9-cb5b-419a-b3ca-905ac22c0416,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/77000149_Ahwahnee Hotel.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/77000149_Ahwahnee Hotel.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=3da7bfe9-cb5b-419a-b3ca-905ac22c0416,,,2/15/1977,5/28/1987,1987,NATIONAL PARK SERVICE,Yosemite,Yosemite National Park,Mariposa,CA,Southwest,Yosemite Valley,0,,"Underwood,Gilbert Stanley",Single,Listed,NATIONAL HISTORIC LANDMARK,ARCHITECTURE,TRANSPORTATION; ENGINEERING,0,0,1,0,0,0,1,0,0,1,37.7458852,-119.57379
66000698,"Aiken, William, House and Associated Railroad Structures",,,,4,,66000698,66000698,66000698,NRHP Nomination,1982,James Dillon,1850-1874;1800-1824;1825-1849,1807;1811;1831,,,1850-1874;1800-1824;1825-1849,,1830-1860,,1807;1811;1831,,,https://npgallery.nps.gov/NRHP/GetAsset/f7b6eb6b-b730-4cd6-980d-83e28a09f9c9,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000698_Aiken, William, House and Associated Railroad Structures.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000698_Aiken, William, House and Associated Railroad Structures.pdf",https://npgallery.nps.gov/NRHP/AssetDetail/f7b6eb6b-b730-4cd6-980d-83e28a09f9c9,,,10/15/1966,11/4/1963,1963,,,Charleston,Charleston,SC,Southeast,456 King St.,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,TRANSPORTATION,ENGINEERING; MILITARY,0,0,1,0,0,1,1,0,0,1,32.7894493,-79.937399
92001234,Air Force Facility Missile Site 8 (571-7) Military Reservation,,Titan Missile Museum;Titan II ICBM Missile Site 571-7,,3,,92001234,92001234,92001234,NHL Nomination,1986,"David K. Stumpf, Ph.D.",1975-2000;1950-1974,1963;1982,,,1975-2000;1950-1974,,,1962;1963;1979;1982,1963;1982,,,https://npgallery.nps.gov/NRHP/GetAsset/7a798b34-5bc3-4c2b-883f-922df56fe021,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/92001234_Air Force Facility Missile Site 8 (571-7) Military Reservation.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/92001234_Air Force Facility Missile Site 8 (571-7) Military Reservation.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=7a798b34-5bc3-4c2b-883f-922df56fe021,,,12/3/1992,4/19/1994,1994,AIR FORCE,,Green Valley,Pima,AZ,Southwest,1580 W. Duval Mine Rd.,0,,"Parson,Roy M.,Co.",Single,Listed,NATIONAL HISTORIC LANDMARK; DATE RECEIVED/PENDING NOMINATION,ENGINEERING;MILITARY;ARCHITECTURE,POLITICS/GOVERNMENT,0,0,1,0,0,0,1,0,1,0,31.9031121,-110.99906
66000152,Alabama State Capitol,,Confederate Capitol,,5,,66000152,66000152,66000152,NRHP Nomination,1974,,1850-1874,1847;1849;1861,,,1850-1874,,,1861,1847;1849;1861,,,https://npgallery.nps.gov/NRHP/GetAsset/b632a443-1af0-4ed9-9f23-83d2584f6c7d,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000152_Alabama State Capitol.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000152_Alabama State Capitol.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=b632a443-1af0-4ed9-9f23-83d2584f6c7d,,,10/15/1966,12/19/1960,1960,,,Montgomery,Montgomery,AL,Southeast,"Goat Hill, E end of Dexter Ave.",0,,"Button,Stephen Decatur; Et al.",Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,POLITICS/GOVERNMENT,MILITARY,0,0,1,0,0,1,1,1,1,0,32.3775857,-86.300911
66000808,"Alamo, The",,,,6,,66000808,66000808,66000808,NRHP Nomination,1974,Patricia Heintzelman,1700-1749;1800-1824;1750-1799;1825-1849,1744;1757;1836,,,1700-1849,,,1744;1836,1744;1757;1836,,,https://npgallery.nps.gov/NRHP/GetAsset/6ba0f2b3-fac3-4a4e-8714-513e43431ab4,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000808_Alamo, The.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000808_Alamo, The.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=6ba0f2b3-fac3-4a4e-8714-513e43431ab4,,,10/15/1966,12/19/1960,1960,,,San Antonio,Bexar,TX,Southwest,Alamo Plaza,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,MILITARY,SOCIAL HISTORY,0,0,0,1,1,1,1,1,1,0,29.4253618,-98.486075
72000192,Alaska Native Brotherhood Hall,,Sitka Camp No. 1,,2,,72000192,72000192,72000192,NRHP Nomination,1974,William S. Hanable,1900-1924,1914,,,1900-1924,,,1912;1914,1914,,,https://npgallery.nps.gov/NRHP/GetAsset/ee6ea715-e881-4863-a014-c67d4a01699a,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/72000192_Alaska Native Brotherhood Hall.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/72000192_Alaska Native Brotherhood Hall.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/ee6ea715-e881-4863-a014-c67d4a01699a,,,2/23/1972,6/2/1978,1978,,,Sitka,Sitka,AK,Alaska,Katlean St.,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,NATIVE AMERICAN,COMMERCE; MILITARY; ENGINEERING; SOCIAL HISTORY,1,0,0,0,0,0,1,0,0,0,57.0506842,-135.34109
76000209,Alcatraz,,"Alcatraz Island National Historic Landmark;Pacific Branch, U",,5,,76000209,76000209,76000209,NRHP Nomination,1974,Stephen A. Haller,1950-1974;1900-1924;1875-1899;1850-1874;1825-1849;1925-1949,1847;1934;1971,,,1825-1974,,1847-1971,,1847;1934;1971,,,https://npgallery.nps.gov/NRHP/GetAsset/9089dfb7-3054-46f8-bf86-29cc972bb339,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76000209_Alcatraz.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76000209_Alcatraz.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=9089dfb7-3054-46f8-bf86-29cc972bb339,,,6/23/1976,1/17/1986,1986,NATIONAL PARK SERVICE,Golden Gate,San Francisco,San Francisco,CA,Southwest,"Alcatraz Island, San Francisco Bay",0,,"U.S. Army,Bureau of Prisons; U.S. Army",Single,Listed,NATIONAL HISTORIC LANDMARK,COMMERCE;MILITARY;ENGINEERING;SOCIAL HISTORY,ARCHEOLOGY - HISTORIC NON-ABORIGINAL; ARCHITECTURE; EXPLORATION/SETTLEMENT,0,0,1,0,0,0,1,1,1,1,37.8269754,-122.42309
78000476,"Alden, John and Priscilla, Family Sites",,,,2,,78000476,78000476,78000476,NRHP Nomination,1974,,1650-1699,1653,,,1650-1699,,,1653,1653,,,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/7964/63796483/content/electronic-records/rg-079/NPS_MA/78000476.pdf,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/78000476_Alden, John and Priscilla, Family Sites.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/78000476_Alden, John and Priscilla, Family Sites.pdf",https://npgallery.nps.gov/NRHP/AssetDetail/b29fc523-7e67-4a75-b2eb-9a125bb96fa4,,interesting - home of some Mayflower types who were given a landgrant. Native Artifacts were found underneath the house - did the Indians plant here? Brings SC to the fore,12/14/1978,10/6/2008,2008,,,Duxbury,Plymouth,MA,,105 Alden St.,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,HISTORIC - NON-ABORIGINAL;EXPLORATION/SETTLEMENT;ARCHITECTURE,ECONOMICS; POLITICS/GOVERNMENT,0,0,1,0,0,0,1,0,0,0,42.045,-70.686
76000040,"Aldrich, Nelson W., House",,,,4,,76000040,76000040,76000040,NRHP Nomination,1974,George R. Adams,1900-1924;1875-1899,,,,1900-1924;1875-1899,,1878-1915,,1878-1915,,,https://npgallery.nps.gov/NRHP/GetAsset/7c33d630-5d1c-40c6-88b5-2d1ccd9457b7,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76000040_Aldrich, Nelson W., House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76000040_Aldrich, Nelson W., House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=7c33d630-5d1c-40c6-88b5-2d1ccd9457b7,,,12/8/1976,12/8/1976,1976,,,Providence,Providence,RI,New England,110 Benevolent St.,0,"Aldrich,Nelson W.",,Single,Listed,NATIONAL HISTORIC LANDMARK,ECONOMICS;POLITICS/GOVERNMENT,ARCHITECTURE,0,0,1,0,0,1,1,0,1,0,41.8251994,-71.395675
66000928,Alexandria Historic District,,Subsequent AD documentation is National Register only,,4,,66000928,66000928,66000928,NRHP Nomination,Multiple,,1700 AD - 1949 AD,1748,,,1750-1799;1800-1824;1925-1949;1825-1849;1875-1899;1900-1924;1850-1874;1700-1749,,,,1748,,,https://npgallery.nps.gov/NRHP/GetAsset/fbf5bc22-f0db-41b8-9a5f-059f095c9d39,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000928_Alexandria Historic District.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000928_Alexandria Historic District.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=fbf5bc22-f0db-41b8-9a5f-059f095c9d39,,,11/13/1966,11/13/1966,1966,,,Alexandria (Independent City),Alexandria,VA,Midatlantic,Prince & St. Asaph Sts.,0,,Multiple,Add.Doc.,Listed,ADDITIONAL DOCUMENTATION; NATIONAL HISTORIC LANDMARK; ADDITIONAL DOCUMENTATION,ARCHITECTURE;COMMERCE;INDUSTRY,ARCHITECTURE,0,0,1,0,0,0,1,0,1,1,38.8035032,-77.0462
9000081,Alfred Newton Richards Medical Research Laboratories and David Goddard Laboratories Buildings,,Biology Building,,2,,9000081,9000081,9000081,NHL Nomination,1986,"Emily T. Cooperman, Ph.D.",1950-1974,1957;1965,,,1950-1974,,1957-1965,,1957;1965,,,https://s3.amazonaws.com/NARAprodstorage/lz/electronic-records/rg-079/NPS_PA/09000081_NHL.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/9000081_Alfred Newton Richards Medical Research Laboratories and David Goddard Laboratories Buildings.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/9000081_Alfred Newton Richards Medical Research Laboratories and David Goddard Laboratories Buildings.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/bfa7e31d-b8f0-422d-bcc5-93876cd59d2e,,,1/16/2009,1/16/2009,2009,,,Philadelphia,Philadelphia,PA,,"33700-3710 Hamilton Walk, University of Pennsylvania",0,,"Kahn, Louis Isador",Single,Listed,DATE RECEIVED/PENDING NOMINATION; NATIONAL HISTORIC LANDMARK,ARCHITECTURE,,0,0,1,0,0,0,1,0,0,0,39.95,-75.196
66000740,Alkali Ridge,,Alkali Point,,0,,,66000740,66000740,,,,1499-1000 AD;1000-500 AD,,,,1499-1000;1000-500,,,,,x,,checked - not available ,,,https://npgallery.nps.gov/NRHP/AssetDetail/58aa5255-772d-4254-993d-c2f2a5c40cfb,,,10/15/1966,7/19/1964,1964,BUREAU OF LAND MANAGEMENT,,Monticello,San Juan,UT,Intermountain,Address Restricted,1,,,Single,Listed,NATIONAL HISTORIC LANDMARK; NATIONAL HISTORIC LANDMARK BOUNDARY APPROVED,PREHISTORIC,ARCHITECTURE,,,,,,,,,,,37.875,-109.34
74001179,All Saints' Memorial Church Complex,,All Saints' Memorial Church,,3,,74001179,74001179,74001179,NRHP Nomination,1982,Carolyn Pitts,1850-1874,1864,,,1850-1874,,,1864,1864,,,https://npgallery.nps.gov/NRHP/GetAsset/89c19c92-fa47-4c13-b4c4-f0aac7e4583b,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/74001179_All Saints' Memorial Church Complex.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/74001179_All Saints' Memorial Church Complex.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=89c19c92-fa47-4c13-b4c4-f0aac7e4583b,,,2/15/1974,12/23/1987,1987,,,Navesink,Monmouth,NJ,Midatlantic,Navesink Ave. and Locust Rd.,0,,"Upjohn,Richard; Upjohn,Richard Michell",Single,Listed,NATIONAL HISTORIC LANDMARK,ARCHITECTURE;RELIGION,ARCHITECTURE,0,0,1,0,0,1,1,0,0,0,40.3970625,-74.021705
73001586,Allegheny County Courthouse and Jail,,,,5,,73001586,73001586,73001586,NRHP Nomination,1974,,1875-1899,1884;1888,,,1875-1899,,1884-1888,,1884;1888,,,https://npgallery.nps.gov/NRHP/GetAsset/95af84a2-ebc0-4616-8b96-33157ab8b434/,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/73001586_Allegheny County Courthouse and Jail.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/73001586_Allegheny County Courthouse and Jail.pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=95af84a2-ebc0-4616-8b96-33157ab8b434,,,3/7/1973,4/11/1976,1976,,,Pittsburgh,Allegheny,PA,Midatlantic,436 Grant St.,0,,"Richardson,Henry Hobson",Single,Listed,NATIONAL HISTORIC LANDMARK,ARCHITECTURE,,0,0,1,0,0,1,1,0,1,1,40.4385584,-79.995933
66000648,Allegheny Portage Railroad National Historic Site,,,,4,,66000648,66000648,66000648,National Survey,1957,,1850-1874;1825-1849,1831;1834;1857,,,1850-1874;1825-1849,,,,1831;1834;1857,,,https://npgallery.nps.gov/NRHP/GetAsset/e4e4046f-538d-4ef1-9062-21214399cb52/66000648_Text.pdf/66000648_Text.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000648_Allegheny Portage Railroad National Historic Site.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/66000648_Allegheny Portage Railroad National Historic Site.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/e4e4046f-538d-4ef1-9062-21214399cb52,,,10/15/1966,12/29/1962,1962,NATIONAL PARK SERVICE,Allegheny Portage Railroad,Johnstown,Blair,PA,Midatlantic,U.S. 22,0,,Unknown,Single,Listed,NATIONAL HISTORIC LANDMARK,COMMERCE;ENGINEERING;TRANSPORTATION,ARCHITECTURE,0,0,1,0,0,1,1,0,0,1,40.3635471,-78.848936
76000031,Allen County Courthouse,,,,4,,76000031,76000031,76000031,NHL Nomination,1986,Christine Wiltberger,1900-1924,1902,,,1900-1924,,1896-1902,1902,1902,,,https://npgallery.nps.gov/NRHP/GetAsset/3715d090-614c-4848-8bca-5f2f0b09d59c,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76000031_Allen County Courthouse.pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/76000031_Allen County Courthouse.pdf,https://npgallery.nps.gov/NRHP/AssetDetail/3715d090-614c-4848-8bca-5f2f0b09d59c,,,5/28/1976,7/31/2003,2003,,,Fort Wayne,Allen,IN,Great Lakes,715 S. Calhoun St,0,,"Tolan, Brentwood",Single,Listed,NATIONAL HISTORIC LANDMARK,ART;ARCHITECTURE,ARCHITECTURE; TRANSPORTATION,0,0,1,0,0,1,1,0,1,0,41.0798339,-85.139353
75000179,ALMA (Scow Schooner),,,,3,,75000179,75000179,75000179,NRHP Nomination,1974,James P. Delgado,1900-1924;1875-1899,1891,,,1875-1924,,1891-1926,,1891,,,https://npgallery.nps.gov/NRHP/GetAsset/4e32abd3-5407-4f50-9ea7-5851089c5554,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/75000179_ALMA (Scow Schooner).pdf,https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/75000179_ALMA (Scow Schooner).pdf,https://npgallery.nps.gov/NRHP/AssetDetail?assetID=4e32abd3-5407-4f50-9ea7-5851089c5554,,,10/10/1975,6/7/1988,1988,NATIONAL PARK SERVICE,Golden Gate,San Francisco,San Francisco,CA,Southwest,2905 Hyde St. (Hyde St. Pier),0,,"Siemer,Fred",Single,Listed,NATIONAL HISTORIC LANDMARK,COMMERCE;TRANSPORTATION;ARCHITECTURE,ARCHITECTURE; SOCIAL HISTORY,0,0,1,0,0,0,1,0,0,1,37.8097894,-122.42253
70000686,"Alsop, Richard IV, House",,Davison Art Center,,2,,70000686,70000686,70000686,NRHP Nomination,1969,,1825-1849;1850-1874,1839;1860,,,1825-1849;1850-1874,,,1840,1839;1860,,,https://npgallery.nps.gov/NRHP/GetAsset/cac5c823-d863-48b1-a5fc-4082d020ddc0,"https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000686_Alsop, Richard IV, House.pdf","https://uoregon-my.sharepoint.com/:b:/r/personal/infographics_uoregon_edu/Documents/National%20Historic%20Landmarks%20-%20Pulido/Nomination%20Form%20PDFs/70000686_Alsop, Richard IV, House.pdf",https://npgallery.nps.gov/NRHP/AssetDetail?assetID=cac5c823-d863-48b1-a5fc-4082d020ddc0,,,10/6/1970,1/16/2009,2009,,,Middletown,Middlesex,CT,New England,301 High St.,0,,"Town, I;Platt&amp;Benne;Sage&amp;Baldwin; Monachesi,N; Borgelt, W.",Single,Listed,NATIONAL HISTORIC LANDMARK,ARCHITECTURE;SOCIAL HISTORY;ART,ARCHAEOLOGY - PREHISTORIC,0,1,0,0,0,0,1,0,0,0,41.5582527,-72.655941
